SKPUCOCOQQoDET,UIUSCHVXYLoDET,QFTDITGKRAoDET,ESVDHWMLZSoDET,HNAZOMJLTHoDET,IUIQEPBEDZoDET,LIITHIJNWUoDET
`team_abbr`,`team_div`,`play_stat`,`play_pos`,`play_height`,`play_weight`,`play_PF`
ATL,Southwest,Bench,C,81,199,3
NO,Northwest,Starter,SG,77,239,0
NO,Northwest,Starter,SF,79,210,3
NO,Northwest,Starter,PF,77,235,2
NO,Northwest,Starter,SF,79,207,4
NO,Northwest,Starter,C,84,240,3
NO,Northwest,Bench,PG,81,245,1
NO,Northwest,Bench,SG,77,182,2
NO,Northwest,Bench,SG,77,210,0
NO,Northwest,Bench,C,82,255,0
NO,Northwest,Bench,C,84,248,4
NO,Northwest,Bench,PG,80,215,0
NO,Northwest,Bench,PF,73,149,0
LAL,Southeast,Starter,SG,79,199,1
LAL,Southeast,Starter,SF,80,220,1
LAL,Southeast,Starter,PG,82,226,0
LAL,Southeast,Starter,SF,79,240,5
LAL,Southeast,Starter,PF,75,251,3
LAL,Southeast,Bench,SG,77,260,1
LAL,Southeast,Bench,SG,78,251,1
LAL,Southeast,Bench,SF,81,240,3
LAL,Southeast,Bench,PG,83,191,2
LAL,Southeast,Bench,PG,83,220,0
LAL,Southeast,Bench,SF,80,186,0
LAL,Southeast,Bench,SG,76,185,0
BKN,Southwest,Starter,SF,80,200,3
BKN,Southwest,Starter,SG,79,262,0
BKN,Southwest,Starter,PF,71,192,0
BKN,Southwest,Starter,PG,84,175,2
BKN,Southwest,Starter,C,85,220,2
BKN,Southwest,Bench,C,85,230,0
BKN,Southwest,Bench,PG,82,240,1
BKN,Southwest,Bench,PF,73,149,2
BKN,Southwest,Bench,SG,77,210,0
BKN,Southwest,Bench,SF,80,212,2
HOU,Southeast,Starter,SF,76,199,3
HOU,Southeast,Starter,PG,84,230,2
HOU,Southeast,Starter,SG,79,225,6
HOU,Southeast,Starter,C,84,230,1
HOU,Southeast,Starter,PF,77,199,4
HOU,Southeast,Bench,PF,76,216,1
HOU,Southeast,Bench,PG,83,193,1
HOU,Southeast,Bench,SG,77,170,0
HOU,Southeast,Bench,C,82,197,2
HOU,Southeast,Bench,SF,80,237,0
TOR,Northwest,Starter,SG,76,194,1
TOR,Northwest,Starter,SF,80,224,1
TOR,Northwest,Starter,PG,82,245,3
TOR,Northwest,Starter,C,84,220,1
TOR,Northwest,Starter,PF,73,206,1
TOR,Northwest,Bench,SF,78,188,3
TOR,Northwest,Bench,C,82,215,4
TOR,Northwest,Bench,SF,78,185,0
TOR,Northwest,Bench,PG,80,228,0
TOR,Northwest,Bench,SG,77,202,2
ORL,Pacific,Starter,PG,81,190,2
ORL,Pacific,Starter,PF,74,149,3
ORL,Pacific,Starter,C,83,191,4
ORL,Pacific,Starter,SG,78,199,1
ORL,Pacific,Starter,SF,80,210,2
ORL,Pacific,Bench,SG,79,225,0
ORL,Pacific,Bench,C,83,245,3
ORL,Pacific,Bench,PF,74,278,1
ORL,Pacific,Bench,SG,79,190,1
CHA,Southeast,Starter,SF,78,210,1
CHA,Southeast,Starter,SF,82,185,4
CHA,Southeast,Starter,PG,83,199,2
CHA,Southeast,Starter,PF,73,149,1
CHA,Southeast,Starter,SF,78,200,4
CHA,Southeast,Bench,SG,79,237,2
CHA,Southeast,Bench,SG,72,187,2
CHA,Southeast,Bench,C,85,175,3
CHA,Southeast,Bench,PF,79,223,0
CHA,Southeast,Bench,PG,82,220,2
CHA,Southeast,Bench,PG,81,254,0
CHA,Southeast,Bench,PF,75,173,0
CHA,Southeast,Bench,SG,76,241,1
MIL,Southwest,Starter,SG,79,149,2
MIL,Southwest,Starter,PF,75,218,3
MIL,Southwest,Starter,PG,83,200,2
MIL,Southwest,Starter,PF,72,235,3
MIL,Southwest,Starter,PG,81,232,1
MIL,Southwest,Bench,PF,69,149,1
MIL,Southwest,Bench,C,84,220,4
MIL,Southwest,Bench,SG,76,260,1
MIL,Southwest,Bench,SG,79,185,2
MIL,Southwest,Bench,C,84,204,1
MIL,Southwest,Bench,SG,79,199,1
MIL,Southwest,Bench,SG,79,210,0
MIL,Southwest,Bench,SF,80,251,0
CLE,Pacific,Starter,SG,77,251,2
CLE,Pacific,Starter,PF,77,212,1
CLE,Pacific,Starter,PG,81,215,4
CLE,Pacific,Starter,C,82,247,1
CLE,Pacific,Starter,PG,80,265,0
CLE,Pacific,Bench,SG,76,205,3
CLE,Pacific,Bench,PF,76,210,1
CLE,Pacific,Bench,PG,82,271,0
CLE,Pacific,Bench,C,82,240,1
CLE,Pacific,Bench,SG,76,238,0
CLE,Pacific,Bench,SG,79,200,0
NY,Pacific,Starter,PG,82,193,1
NY,Pacific,Starter,SG,75,210,4
NY,Pacific,Starter,SF,80,175,1
NY,Pacific,Starter,PF,77,235,3
NY,Pacific,Starter,PG,81,199,2
NY,Pacific,Bench,SF,79,200,1
NY,Pacific,Bench,SG,79,180,2
NY,Pacific,Bench,PF,72,270,1
NY,Pacific,Bench,SF,76,200,3
NY,Pacific,Bench,C,82,220,2
NY,Pacific,Bench,PF,77,149,0
NY,Pacific,Bench,C,83,220,0
BKN,Southwest,Starter,SG,79,262,3
BKN,Southwest,Starter,C,83,172,1
BKN,Southwest,Starter,PG,82,240,5
BKN,Southwest,Starter,PF,71,192,2
BKN,Southwest,Starter,SF,80,200,0
BKN,Southwest,Bench,SF,80,212,2
BKN,Southwest,Bench,SF,78,190,2
BKN,Southwest,Bench,C,85,230,0
BKN,Southwest,Bench,PG,84,175,3
BKN,Southwest,Bench,PF,73,149,0
BKN,Southwest,Bench,SG,77,210,1
POR,Southeast,Starter,SG,72,235,3
POR,Southeast,Starter,C,83,197,2
POR,Southeast,Starter,SF,80,203,1
POR,Southeast,Starter,PF,75,202,3
POR,Southeast,Starter,SF,78,246,0
POR,Southeast,Bench,SG,79,194,3
POR,Southeast,Bench,PF,74,205,0
POR,Southeast,Bench,SG,72,194,2
POR,Southeast,Bench,PG,81,245,1
POR,Southeast,Bench,PG,82,250,3
POR,Southeast,Bench,C,87,243,4
POR,Southeast,Bench,SF,78,210,0
POR,Southeast,Bench,PG,83,246,0
LAC,Pacific,Starter,SF,80,251,2
LAC,Pacific,Starter,PF,75,218,3
LAC,Pacific,Starter,PG,80,215,2
LAC,Pacific,Starter,SG,78,262,1
LAC,Pacific,Starter,C,84,230,4
LAC,Pacific,Bench,SF,80,251,0
LAC,Pacific,Bench,SG,78,225,2
LAC,Pacific,Bench,PF,73,185,1
LAC,Pacific,Bench,C,83,177,3
LAC,Pacific,Bench,PG,81,240,2
IND,Northwest,Starter,PG,81,190,1
IND,Northwest,Starter,SF,79,180,5
IND,Northwest,Starter,SF,78,216,3
IND,Northwest,Starter,PF,77,225,4
IND,Northwest,Starter,C,82,195,3
IND,Northwest,Bench,PF,74,235,1
IND,Northwest,Bench,C,81,245,2
IND,Northwest,Bench,SG,76,200,2
IND,Northwest,Bench,SG,79,149,1
IND,Northwest,Bench,SG,78,250,0
TOR,Northwest,Starter,SF,80,224,2
TOR,Northwest,Starter,SG,76,194,6
TOR,Northwest,Starter,C,84,220,2
TOR,Northwest,Starter,PF,73,206,2
TOR,Northwest,Starter,PG,82,245,3
TOR,Northwest,Bench,SF,78,185,5
TOR,Northwest,Bench,SF,78,188,6
TOR,Northwest,Bench,SG,77,202,5
TOR,Northwest,Bench,C,82,215,4
TOR,Northwest,Bench,PG,81,241,5
TOR,Northwest,Bench,PG,80,228,2
MIA,Atlantic,Starter,PF,82,220,3
MIA,Atlantic,Starter,SF,81,200,4
MIA,Atlantic,Starter,C,84,255,6
MIA,Atlantic,Starter,PG,82,223,2
MIA,Atlantic,Starter,SF,77,149,4
MIA,Atlantic,Bench,PF,75,241,0
MIA,Atlantic,Bench,SG,78,210,3
MIA,Atlantic,Bench,PF,72,210,4
MIA,Atlantic,Bench,PG,81,251,1
NO,Northwest,Starter,C,82,255,3
NO,Northwest,Starter,SF,79,210,3
NO,Northwest,Starter,SG,77,239,2
NO,Northwest,Starter,PF,77,235,1
NO,Northwest,Starter,SF,79,207,0
NO,Northwest,Bench,SG,77,182,1
NO,Northwest,Bench,SG,77,210,0
NO,Northwest,Bench,C,84,248,5
NO,Northwest,Bench,PG,81,245,5
NO,Northwest,Bench,C,80,240,0
NO,Northwest,Bench,PF,73,149,0
CHI,Atlantic,Starter,SF,79,185,3
CHI,Atlantic,Starter,SG,76,210,0
CHI,Atlantic,Starter,C,83,161,2
CHI,Atlantic,Starter,PF,75,194,2
CHI,Atlantic,Starter,PG,85,168,0
CHI,Atlantic,Bench,SF,80,190,2
CHI,Atlantic,Bench,PF,75,149,1
CHI,Atlantic,Bench,SF,80,190,2
